"Replicate.Name","Area.Value","Mz.Value","RT.Value","SN.Value","Alignment.ID","Average.Rt.min.","Metabolite.name","Adduct.type","MS.MS.assigned","Reference.RT","Reference.m.z","Comment","RT.similarity","S.N.average","Spectrum.reference.file.name"
"190912_Smp_HS6C3D200_C.0.3",542915,249.186,4.757,9.812577,"2346","4.729","FA 16:3","[M-H]-","FALSE","4.7","249.18546","G; think good but there is low intensity so looks poor?","99.9","74.14","190912_Smp_HS8C3D75_0-3"
"190912_Smp_HS6C3D200_C.0.3",1362794,251.202,5.58,88.50597,"2378","5.591","FA 16:2","[M-H]-","FALSE","5.6","251.20111","G;","100","381.39","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D200_C.0.3",21336924,253.217,6.527,2302.782,"2417","6.55","FA 16:1_Std","[M-H]-","FALSE","6.6","253.21675","G;","100","3923.57","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D200_C.0.3",288800896,255.233,7.911,5060.748,"2465","7.926","FA 16:0_Std","[M-H]-","FALSE","7.9","255.23241","G;","100","1675.04","190912_Smp_HU12_A_0-3"
"190912_Smp_HS6C3D200_C.0.3",5805221,267.233,7.553,486.222,"2737","7.53","FA 17:1","[M-H]-","FALSE","7.4","267.23239","ok","100","282.91","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D200_C.0.3",21038952,269.249,8.914,874.8572,"2793","8.9","FA 17:0","[M-H]-","FALSE","8.9","269.24805","G;","99.9","273.86","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D200_C.0.3",8512778,275.202,5.289,869.4593,"3014","5.296","FA 18:4","[M-H]-","FALSE","5.3","275.20111","G;","100","1338.39","190912_Smp_HS4C27D40_C-0-3"
"190912_Smp_HS6C3D200_C.0.3",15850817,277.218,6.202,1135.019,"3076","6.06","FA 18:3_Std","[M-H]-","FALSE","6.3","277.21677","G;","98.9","489.33","190912_Std_FA-StdsInMatrix_2"
"190912_Smp_HS6C3D200_C.0.3",44629056,279.233,6.956,2817.338,"3130","6.958","FA 18:2_Std","[M-H]-","FALSE","7","279.23239","G;","100","1524.52","190912_Std_FA-StdsInSolvent_2"
"190912_Smp_HS6C3D200_C.0.3",165943312,281.249,8.21,6392.192,"3200","8.226","FA 18:1 cis-6_Std","[M-H]-","FALSE","8.2","281.24805","G;","99.9","2534.32","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D200_C.0.3",586188672,283.264,10.011,9950.506,"3276","10.045","FA 18:0_Std","[M-H]-","FALSE","10.1","283.2637","G;","99.8","2629.05","190912_Smp_HS6C3D200_C-0-3"
"190912_Smp_HS6C3D200_C.0.3",493599072,286.266,8.21,35019.37,"3379","8.233","FA 18:1 TAG_IS","[M-H]-","FALSE","8.2","286.2652","G;","99.9","15182.62","190912_Smp_HS3D750_0-2"
"190912_Smp_HS6C3D200_C.0.3",81994472,286.427,7.695,8990.547,"3388","7.71","FA 16:0_IS","[M-H]-","FALSE","7.7","286.42679","G;","100","13933.45","190912_Std_FA-IS-InSolvent_1"
"190912_Smp_HS6C3D200_C.0.3",2130703,297.28,11.2,95.80743,"3718","11.226","FA 19:0","[M-H]-","FALSE","11.2","297.27936","ok","99.8","41.08","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D200_C.0.3",17831290,301.218,5.874,1494.877,"3856","5.889","FA 20:5_Std","[M-H]-","FALSE","5.9","301.2168","G; there are a few samples with a really large second peak. Is this the actual peak? shifted? or something else","100","1885.78","190912_Smp_HS8C3D75_0-3"
"190912_Smp_HS6C3D200_C.0.3",10318531,303.233,6.706,1355.797,"3908","6.719","FA 20:4_Std","[M-H]-","FALSE","6.7","303.23239","G;","100","3768.92","190912_Std_FA-StdsInSolvent_2"
"190912_Smp_HS6C3D200_C.0.3",4936002,305.249,7.553,520.0579,"3978","7.471","FA 20:3","[M-H]-","FALSE","7.5","305.24805","ok","100","116.72","190912_Smp_HS8C3D5_0-3"
"190912_Smp_HS6C3D200_C.0.3",72361904,306.249,5.849,8253.795,"4000","5.861","FA 20:5_IS","[M-H]-","FALSE","5.9","306.24841","G;","100","10476.69","190912_Std_FA-IS-InSolvent_1"
"190912_Smp_HS6C3D200_C.0.3",1460514,307.265,8.632,148.3051,"4037","8.734","FA 20:2","[M-H]-","FALSE","8.7","307.2637","G;","100","105.09","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D200_C.0.3",3531584,309.28,10.242,371.4158,"4081","10.281","FA 20:1","[M-H]-","FALSE","10.3","309.27936","G;","100","217.18","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D200_C.0.3",9144805,311.283,6.653,1167.779,"4143","6.665","FA 20:4_IS","[M-H]-","FALSE","6.7","311.28299","G;","100","1911.3","190912_Std_FA-IS-InSolvent_1"
"190912_Smp_HS6C3D200_C.0.3",11669658,311.296,12.445,1204.657,"4145","12.477","FA 20:0","[M-H]-","FALSE","12.5","311.29501","G; peaks at 10.8 is not it","100","529.46","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D200_C.0.3",703848,325.312,13.711,113.4437,"4587","13.75","FA 21:0","[M-H]-","FALSE","13.8","325.31067","Not Sure","100","45.55","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D200_C.0.3",29643222,327.233,6.41,5897.656,"4650","6.424","FA 22:6_Std","[M-H]-","FALSE","6.4","327.23239","G;","100","7428.18","190912_Smp_HS8C3D5_0-3"
"190912_Smp_HS6C3D200_C.0.3",2817106,329.249,7.295,226.6925,"4725","7.312","FA 22:5","[M-H]-","FALSE","7","329.24805","ok","100","324.21","190912_Smp_HS8C3D5_0-3"
"190912_Smp_HS6C3D200_C.0.3",598200,331.265,7.997,4.674914,"4789","8.13","FA 22:4","[M-H]-","FALSE","8","331.2637","ok","100","76.75","190912_Smp_HU12_B_0-3"
"190912_Smp_HS6C3D200_C.0.3",138659152,332.265,6.387,11633.36,"4817","6.395","FA 22:6_IS","[M-H]-","FALSE","6.4","332.26431","G;","100","23200.92","190912_Std_FA-IS-InSolvent_1"
"190912_Smp_HS6C3D200_C.0.3",43906,333.28,9.502,2.199738,"4858","9.397","FA 22:3","[M-H]-","FALSE","9.1","333.27936","ok","96.3","11.08","190912_Smp_HS6C3D400_C-0-2"
"190912_Smp_HS6C3D200_C.0.3",109889,335.296,10.721,15.16347,"4910","10.78","FA 22:2","[M-H]-","FALSE","10.8","335.29501","Not sure","100","42.23","190912_Smp_HS6C3D400_C-0-2"
"190912_Smp_HS6C3D200_C.0.3",1485507,337.312,12.596,136.103,"4970","12.616","FA 22:1_Std","[M-H]-","FALSE","12.6","337.31067","ok","99.9","624.43","190912_Std_FA-StdsInSolvent_2"
"190912_Smp_HS6C3D200_C.0.3",5809495,339.327,14.986,554.9868,"5044","15.03","FA 22:0","[M-H]-","FALSE","15.1","339.32629","G;","100","174.15","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D200_C.0.3",1124328,353.343,16.236,187.6238,"5461","16.287","FA 23:0","[M-H]-","FALSE","16.3","353.34195","ok","99.9","113.61","190912_Smp_HS6C3D400_C-0-2"
"190912_Smp_HS6C3D200_C.0.3",99923,355.265,7.527,13.07274,"5503","7.544","FA 24:6","[M-H]-","FALSE","7.5","355.2637","ok","99.9","39.74","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D200_C.0.3",84132,357.28,8.466,4.38664,"5573","8.518","FA 24:5","[M-H]-","FALSE","8.5","357.27936","G; but only for the 0.3","100","17.66","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D200_C.0.3",49232,359.296,9.771,20.62421,"5650","9.705","FA 24:4","[M-H]-","FALSE","9.8","359.29501","ok but peaks not great","100","19.96","190912_Smp_HS8C3D75_0-3"
"190912_Smp_HS6C3D200_C.0.3",2191,361.312,11.234,1.397714,"5728","11.408","FA 24:3","[M-H]-","FALSE","11.5","361.31067","ok","99.9","24.77","190912_Smp_HS8C3D75_0-3"
"190912_Smp_HS6C3D200_C.0.3",81638,363.328,13.069,7.847579,"5800","13.055","FA 24:2","[M-H]-","FALSE","13.1","363.32629","G;","100","73.94","190912_Smp_HS8C3D75_0-3"
"190912_Smp_HS6C3D200_C.0.3",676902,365.343,15.037,67.60309,"5882","15.08","FA 24:1_Std","[M-H]-","FALSE","15.2","365.34195","G;","99.9","1150.52","190912_Std_FA-StdsInSolvent_2"
"190912_Smp_HS6C3D200_C.0.3",4484030,367.359,17.455,651.7614,"5956","17.503","FA 24:0","[M-H]-","FALSE","17.5","367.3576","G;","99.9","603.5","190912_Smp_HS8C3D5_0-3"
"190912_Smp_HS6C3D200_C.0.3",1411295,381.375,18.549,232.2732,"6460","18.599","FA 25:0","[M-H]-","FALSE","18.7","381.37326","G;","99.6","159.29","190912_Smp_HS6C3D400_C-0-2"
"190912_Smp_HS6C3D200_C.0.3",23137,383.296,9.022,5.958464,"6576","9.054","FA 26:6","[M-H]-","FALSE","9.1","383.29501","G;","100","17.85","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D200_C.0.3",192686,385.312,10.327,34.65881,"6654","10.33","FA 26:5","[M-H]-","FALSE","10.4","385.31067","ok; is the RT inputed correct?","99.9","24.26","190912_Smp_HS8C3D75_0-3"
"190912_Smp_HS6C3D200_C.0.3",121368,387.327,11.926,24.34736,"6734","11.932","FA 26:4","[M-H]-","FALSE","12","387.32629","G;","99.9","53.79","190912_Smp_HS8C3D75_0-3"
"190912_Smp_HS6C3D200_C.0.3",48680,389.343,13.757,7.359953,"6813","13.791","FA 26:3","[M-H]-","FALSE","13.9","389.34195","ok","99.7","60.33","190912_Smp_HS8C3D75_0-3"
"190912_Smp_HS6C3D200_C.0.3",174301,393.374,17.43,46.99631,"6964","17.511","FA 26:1","[M-H]-","FALSE","17.9","393.37326","G;","100","1339.9","190912_Smp_HS8C3D5_0-3"
"190912_Smp_HS6C3D200_C.0.3",1942938,395.39,19.459,652.3931,"7042","19.495","FA 26:0","[M-H]-","FALSE","19.5","395.38892","G;","100","683.61","190912_Smp_HS8C3D5_0-3"
"190912_Smp_HS6C3D400_A.0.2",3003800,171.138,2.877,24.4151,"514","2.946","FA 10:0","[M-H]-","FALSE","3.1","171.1385","G; real peak is at 3 min","98.6","22.18","190912_Smp_HS5C3D400_C-0-3"
"190912_Smp_HS6C3D400_A.0.2",684723,185.154,3.894,14.24827,"782","3.772","FA 11:0","[M-H]-","FALSE","3.9","185.15421","ok","100","15.68","190912_Std_FA-StdsInSolvent_2"
"190912_Smp_HS6C3D400_A.0.2",6986048,199.17,4.676,328.5779,"1064","4.698","FA 12:0","[M-H]-","FALSE","4.7","199.1698","G;","100","265.99","190912_Smp_HS2C1D5_0-3"
"190912_Smp_HS6C3D400_A.0.2",1313521,213.186,5.227,35.86251,"1406","5.363","FA 13:0","[M-H]-","FALSE","5.3","213.18546","ok","100","32.25","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.2",686468,225.186,5.174,22.9096,"1755","5.154","FA 14:1","[M-H]-","FALSE","5.2","225.18546","G;","99.9","126.89","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.2",37949824,227.201,6.232,2671.164,"1803","6.249","FA 14:0","[M-H]-","FALSE","6.3","227.20111","G;","100","2677.18","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.2",710743,239.202,5.932,38.78363,"2064","5.954","FA 15:1","[M-H]-","FALSE","6","239.20111","G;","100","143.72","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.2",9305946,241.217,7.013,414.315,"2141","6.987","FA 15:0","[M-H]-","FALSE","6.9","241.21675","G","99.8","371.16","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.2",1829480,247.17,4.098,27.44138,"2306","4.087","FA 16:4","[M-H]-","FALSE","4.1","247.1698","Better now","100","319.27","190912_Smp_HS8C3D5_0-3"
"190912_Smp_HS6C3D400_A.0.2",56552,249.186,4.735,1.473554,"2346","4.729","FA 16:3","[M-H]-","FALSE","4.7","249.18546","G; think good but there is low intensity so looks poor?","99.9","74.14","190912_Smp_HS8C3D75_0-3"
"190912_Smp_HS6C3D400_A.0.2",156145,251.202,5.592,8.438539,"2378","5.591","FA 16:2","[M-H]-","FALSE","5.6","251.20111","G;","100","381.39","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.2",10976780,253.217,6.527,879.9849,"2417","6.55","FA 16:1_Std","[M-H]-","FALSE","6.6","253.21675","G;","100","3923.57","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.2",363538240,255.233,7.907,5571.49,"2465","7.926","FA 16:0_Std","[M-H]-","FALSE","7.9","255.23241","G;","100","1675.04","190912_Smp_HU12_A_0-3"
"190912_Smp_HS6C3D400_A.0.2",4718428,267.233,7.542,413.8022,"2737","7.53","FA 17:1","[M-H]-","FALSE","7.4","267.23239","ok","100","282.91","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.2",11169315,269.249,8.908,285.1467,"2793","8.9","FA 17:0","[M-H]-","FALSE","8.9","269.24805","G;","99.9","273.86","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.2",543579,275.202,5.288,38.20562,"3014","5.296","FA 18:4","[M-H]-","FALSE","5.3","275.20111","G;","100","1338.39","190912_Smp_HS4C27D40_C-0-3"
"190912_Smp_HS6C3D400_A.0.2",2162727,277.217,6.049,232.9949,"3076","6.06","FA 18:3_Std","[M-H]-","FALSE","6.3","277.21677","G;","98.9","489.33","190912_Std_FA-StdsInMatrix_2"
"190912_Smp_HS6C3D400_A.0.2",9279420,279.233,6.948,449.3004,"3130","6.958","FA 18:2_Std","[M-H]-","FALSE","7","279.23239","G;","100","1524.52","190912_Std_FA-StdsInSolvent_2"
"190912_Smp_HS6C3D400_A.0.2",63082956,281.249,8.207,2345.156,"3200","8.226","FA 18:1 cis-6_Std","[M-H]-","FALSE","8.2","281.24805","G;","99.9","2534.32","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.2",476701664,283.264,10.011,6195.903,"3276","10.045","FA 18:0_Std","[M-H]-","FALSE","10.1","283.2637","G;","99.8","2629.05","190912_Smp_HS6C3D200_C-0-3"
"190912_Smp_HS6C3D400_A.0.2",576093568,286.266,8.207,40607.73,"3379","8.233","FA 18:1 TAG_IS","[M-H]-","FALSE","8.2","286.2652","G;","99.9","15182.62","190912_Smp_HS3D750_0-2"
"190912_Smp_HS6C3D400_A.0.2",88432688,286.427,7.691,12129.54,"3388","7.71","FA 16:0_IS","[M-H]-","FALSE","7.7","286.42679","G;","100","13933.45","190912_Std_FA-IS-InSolvent_1"
"190912_Smp_HS6C3D400_A.0.2",764572,297.28,11.199,25.61075,"3718","11.226","FA 19:0","[M-H]-","FALSE","11.2","297.27936","ok","99.8","41.08","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.2",801136,301.218,5.874,50.19381,"3856","5.889","FA 20:5_Std","[M-H]-","FALSE","5.9","301.2168","G; there are a few samples with a really large second peak. Is this the actual peak? shifted? or something else","100","1885.78","190912_Smp_HS8C3D75_0-3"
"190912_Smp_HS6C3D400_A.0.2",89515680,303.233,6.702,12483.17,"3908","6.719","FA 20:4_Std","[M-H]-","FALSE","6.7","303.23239","G;","100","3768.92","190912_Std_FA-StdsInSolvent_2"
"190912_Smp_HS6C3D400_A.0.2",354820,305.249,7.441,42.21172,"3978","7.471","FA 20:3","[M-H]-","FALSE","7.5","305.24805","ok","100","116.72","190912_Smp_HS8C3D5_0-3"
"190912_Smp_HS6C3D400_A.0.2",72933584,306.249,5.843,6920.079,"4000","5.861","FA 20:5_IS","[M-H]-","FALSE","5.9","306.24841","G;","100","10476.69","190912_Std_FA-IS-InSolvent_1"
"190912_Smp_HS6C3D400_A.0.2",340286,307.265,8.825,24.52185,"4037","8.734","FA 20:2","[M-H]-","FALSE","8.7","307.2637","G;","100","105.09","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.2",794088,309.28,10.252,93.9162,"4081","10.281","FA 20:1","[M-H]-","FALSE","10.3","309.27936","G;","100","217.18","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.2",9058044,311.283,6.647,1203.04,"4143","6.665","FA 20:4_IS","[M-H]-","FALSE","6.7","311.28299","G;","100","1911.3","190912_Std_FA-IS-InSolvent_1"
"190912_Smp_HS6C3D400_A.0.2",6707110,311.296,12.439,588.0831,"4145","12.477","FA 20:0","[M-H]-","FALSE","12.5","311.29501","G; peaks at 10.8 is not it","100","529.46","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.2",281603,325.312,13.719,39.75854,"4587","13.75","FA 21:0","[M-H]-","FALSE","13.8","325.31067","Not Sure","100","45.55","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.2",1317645,327.233,6.408,241.4583,"4650","6.424","FA 22:6_Std","[M-H]-","FALSE","6.4","327.23239","G;","100","7428.18","190912_Smp_HS8C3D5_0-3"
"190912_Smp_HS6C3D400_A.0.2",137976,329.249,6.981,9.77343,"4725","7.312","FA 22:5","[M-H]-","FALSE","7","329.24805","ok","100","324.21","190912_Smp_HS8C3D5_0-3"
"190912_Smp_HS6C3D400_A.0.2",690853,331.265,8.169,6.128292,"4789","8.13","FA 22:4","[M-H]-","FALSE","8","331.2637","ok","100","76.75","190912_Smp_HU12_B_0-3"
"190912_Smp_HS6C3D400_A.0.2",142415792,332.265,6.379,13740.2,"4817","6.395","FA 22:6_IS","[M-H]-","FALSE","6.4","332.26431","G;","100","23200.92","190912_Std_FA-IS-InSolvent_1"
"190912_Smp_HS6C3D400_A.0.2",50832,333.28,9.497,3.771599,"4858","9.397","FA 22:3","[M-H]-","FALSE","9.1","333.27936","ok","96.3","11.08","190912_Smp_HS6C3D400_C-0-2"
"190912_Smp_HS6C3D400_A.0.2",62590,335.296,10.775,11.61495,"4910","10.78","FA 22:2","[M-H]-","FALSE","10.8","335.29501","Not sure","100","42.23","190912_Smp_HS6C3D400_C-0-2"
"190912_Smp_HS6C3D400_A.0.2",1106610,337.312,12.592,84.66965,"4970","12.616","FA 22:1_Std","[M-H]-","FALSE","12.6","337.31067","ok","99.9","624.43","190912_Std_FA-StdsInSolvent_2"
"190912_Smp_HS6C3D400_A.0.2",1916574,339.327,14.985,156.5005,"5044","15.03","FA 22:0","[M-H]-","FALSE","15.1","339.32629","G;","100","174.15","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.2",1023177,353.343,16.238,128.058,"5461","16.287","FA 23:0","[M-H]-","FALSE","16.3","353.34195","ok","99.9","113.61","190912_Smp_HS6C3D400_C-0-2"
"190912_Smp_HS6C3D400_A.0.2",18547,355.265,7.403,1.608317,"5503","7.544","FA 24:6","[M-H]-","FALSE","7.5","355.2637","ok","99.9","39.74","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.2",73278,357.28,8.387,0.8635406,"5573","8.518","FA 24:5","[M-H]-","FALSE","8.5","357.27936","G; but only for the 0.3","100","17.66","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.2",0,359.296,0,0,"5650","9.705","FA 24:4","[M-H]-","FALSE","9.8","359.29501","ok but peaks not great","100","19.96","190912_Smp_HS8C3D75_0-3"
"190912_Smp_HS6C3D400_A.0.2",0,361.312,0,0,"5728","11.408","FA 24:3","[M-H]-","FALSE","11.5","361.31067","ok","99.9","24.77","190912_Smp_HS8C3D75_0-3"
"190912_Smp_HS6C3D400_A.0.2",4200,363.328,12.982,1.84117,"5800","13.055","FA 24:2","[M-H]-","FALSE","13.1","363.32629","G;","100","73.94","190912_Smp_HS8C3D75_0-3"
"190912_Smp_HS6C3D400_A.0.2",148091,365.343,15.035,233.9609,"5882","15.08","FA 24:1_Std","[M-H]-","FALSE","15.2","365.34195","G;","99.9","1150.52","190912_Std_FA-StdsInSolvent_2"
"190912_Smp_HS6C3D400_A.0.2",4013288,367.359,17.451,591.0557,"5956","17.503","FA 24:0","[M-H]-","FALSE","17.5","367.3576","G;","99.9","603.5","190912_Smp_HS8C3D5_0-3"
"190912_Smp_HS6C3D400_A.0.2",2162370,381.374,18.543,122.2318,"6460","18.599","FA 25:0","[M-H]-","FALSE","18.7","381.37326","G;","99.6","159.29","190912_Smp_HS6C3D400_C-0-2"
"190912_Smp_HS6C3D400_A.0.2",0,383.296,0,0,"6576","9.054","FA 26:6","[M-H]-","FALSE","9.1","383.29501","G;","100","17.85","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.2",0,385.312,0,0,"6654","10.33","FA 26:5","[M-H]-","FALSE","10.4","385.31067","ok; is the RT inputed correct?","99.9","24.26","190912_Smp_HS8C3D75_0-3"
"190912_Smp_HS6C3D400_A.0.2",0,387.328,0,0,"6734","11.932","FA 26:4","[M-H]-","FALSE","12","387.32629","G;","99.9","53.79","190912_Smp_HS8C3D75_0-3"
"190912_Smp_HS6C3D400_A.0.2",0,389.343,0,0,"6813","13.791","FA 26:3","[M-H]-","FALSE","13.9","389.34195","ok","99.7","60.33","190912_Smp_HS8C3D75_0-3"
"190912_Smp_HS6C3D400_A.0.2",95461,393.374,17.414,25.8938,"6964","17.511","FA 26:1","[M-H]-","FALSE","17.9","393.37326","G;","100","1339.9","190912_Smp_HS8C3D5_0-3"
"190912_Smp_HS6C3D400_A.0.2",2180635,395.39,19.454,572.3572,"7042","19.495","FA 26:0","[M-H]-","FALSE","19.5","395.38892","G;","100","683.61","190912_Smp_HS8C3D5_0-3"
"190912_Smp_HS6C3D400_A.0.3",4579494,171.138,2.854,29.54247,"514","2.946","FA 10:0","[M-H]-","FALSE","3.1","171.1385","G; real peak is at 3 min","98.6","22.18","190912_Smp_HS5C3D400_C-0-3"
"190912_Smp_HS6C3D400_A.0.3",758542,185.154,3.904,22.55535,"782","3.772","FA 11:0","[M-H]-","FALSE","3.9","185.15421","ok","100","15.68","190912_Std_FA-StdsInSolvent_2"
"190912_Smp_HS6C3D400_A.0.3",7903206,199.17,4.696,396.3871,"1064","4.698","FA 12:0","[M-H]-","FALSE","4.7","199.1698","G;","100","265.99","190912_Smp_HS2C1D5_0-3"
"190912_Smp_HS6C3D400_A.0.3",1623658,213.186,5.254,45.65353,"1406","5.363","FA 13:0","[M-H]-","FALSE","5.3","213.18546","ok","100","32.25","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.3",924632,225.186,5.196,39.10191,"1755","5.154","FA 14:1","[M-H]-","FALSE","5.2","225.18546","G;","99.9","126.89","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.3",27078008,227.201,6.259,1426.374,"1803","6.249","FA 14:0","[M-H]-","FALSE","6.3","227.20111","G;","100","2677.18","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.3",1224065,239.202,5.955,71.16423,"2064","5.954","FA 15:1","[M-H]-","FALSE","6","239.20111","G;","100","143.72","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.3",11232527,241.217,7.048,521.0902,"2141","6.987","FA 15:0","[M-H]-","FALSE","6.9","241.21675","G","99.8","371.16","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.3",476804,247.17,4.118,4.958687,"2306","4.087","FA 16:4","[M-H]-","FALSE","4.1","247.1698","Better now","100","319.27","190912_Smp_HS8C3D5_0-3"
"190912_Smp_HS6C3D400_A.0.3",376682,249.186,4.761,2.721164,"2346","4.729","FA 16:3","[M-H]-","FALSE","4.7","249.18546","G; think good but there is low intensity so looks poor?","99.9","74.14","190912_Smp_HS8C3D75_0-3"
"190912_Smp_HS6C3D400_A.0.3",536793,251.202,5.617,28.24284,"2378","5.591","FA 16:2","[M-H]-","FALSE","5.6","251.20111","G;","100","381.39","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.3",16266771,253.217,6.556,1114.764,"2417","6.55","FA 16:1_Std","[M-H]-","FALSE","6.6","253.21675","G;","100","3923.57","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.3",401423520,255.233,7.948,3915.591,"2465","7.926","FA 16:0_Std","[M-H]-","FALSE","7.9","255.23241","G;","100","1675.04","190912_Smp_HU12_A_0-3"
"190912_Smp_HS6C3D400_A.0.3",4128626,267.233,7.571,165.0242,"2737","7.53","FA 17:1","[M-H]-","FALSE","7.4","267.23239","ok","100","282.91","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.3",12479495,269.249,8.96,281.9243,"2793","8.9","FA 17:0","[M-H]-","FALSE","8.9","269.24805","G;","99.9","273.86","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.3",1057350,275.202,5.311,78.92557,"3014","5.296","FA 18:4","[M-H]-","FALSE","5.3","275.20111","G;","100","1338.39","190912_Smp_HS4C27D40_C-0-3"
"190912_Smp_HS6C3D400_A.0.3",2745745,277.217,6.073,256.9911,"3076","6.06","FA 18:3_Std","[M-H]-","FALSE","6.3","277.21677","G;","98.9","489.33","190912_Std_FA-StdsInMatrix_2"
"190912_Smp_HS6C3D400_A.0.3",13132471,279.233,6.987,541.3529,"3130","6.958","FA 18:2_Std","[M-H]-","FALSE","7","279.23239","G;","100","1524.52","190912_Std_FA-StdsInSolvent_2"
"190912_Smp_HS6C3D400_A.0.3",78776480,281.249,8.25,2877.425,"3200","8.226","FA 18:1 cis-6_Std","[M-H]-","FALSE","8.2","281.24805","G;","99.9","2534.32","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.3",509297824,283.264,10.075,4191.413,"3276","10.045","FA 18:0_Std","[M-H]-","FALSE","10.1","283.2637","G;","99.8","2629.05","190912_Smp_HS6C3D200_C-0-3"
"190912_Smp_HS6C3D400_A.0.3",595659392,286.266,8.256,37168.12,"3379","8.233","FA 18:1 TAG_IS","[M-H]-","FALSE","8.2","286.2652","G;","99.9","15182.62","190912_Smp_HS3D750_0-2"
"190912_Smp_HS6C3D400_A.0.3",93902424,286.427,7.731,13486.6,"3388","7.71","FA 16:0_IS","[M-H]-","FALSE","7.7","286.42679","G;","100","13933.45","190912_Std_FA-IS-InSolvent_1"
"190912_Smp_HS6C3D400_A.0.3",963884,297.28,11.28,37.06237,"3718","11.226","FA 19:0","[M-H]-","FALSE","11.2","297.27936","ok","99.8","41.08","190912_Smp_HU12_C_0-3"
"190912_Smp_HS6C3D400_A.0.3",4459272,301.217,5.9,349.7953,"3856","5.889","FA 20:5_Std","[M-H]-","FALSE","5.9","301.2168","G; there are a few samples with a really large second peak. Is this the actual peak? shifted? or something else","100","1885.78","190912_Smp_HS8C3D75_0-3"
"190912_Smp_HS6C3D400_A.0.3",96678168,303.233,6.736,9651.599,"3908","6.719","FA 20:4_Std","[M-H]-","FALSE","6.7","303.23239","G;","100","3768.92","190912_Std_FA-StdsInSolvent_2"
"190912_Smp_HS6C3D400_A.0.3",422950,305.249,7.486,56.45012,"3978","7.471","FA 20:3","[M-H]-","FALSE","7.5","305.24805","ok","100","116.72","190912_Smp_HS8C3D5_0-3"
"190912_Smp_HS6C3D400_A.0.3",77290560,306.249,5.868,8853.819,"4000","5.861","FA 20:5_IS","[M-H]-","FALSE","5.9","306.24841","G;","100","10476.69","190912_Std_FA-IS-InSolvent_1"
"190912_Smp_HS6C3D400_A.0.3",501473,307.265,8.886,28.1396,"4037","8.734","FA 20:2","[M-H]-","FALSE","8.7","307.2637","G;","100","105.09","190912_Smp_HU12_C_0-3"
