"Description","Value","Replicate.Name","Metabolite.name","Area.Value","Area.with.QC","MZ.Value","SN.Value","RT.Value","RT.Expected","Run.Type","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","all.Flags"
"Hello! Welcome to the world of MSDIAL QE Quality Control! ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minimum area for a real peak: ",1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RT flexibility: ",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blank can be this fraction of a sample: ",0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S/N ratio: ",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Processed on: ",1574726019.04233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D600_0.3","FA 22:0",1842204,1842204,339.327,114.326,15.101,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D800_0.2","FA 22:0",1710968,1710968,339.327,146.7345,15.018,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D800_0.3","FA 22:0",1702543,1702543,339.327,105.4519,15.106,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D1000_0.2","FA 22:0",1589291,1589291,339.327,127.8103,15.094,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS2C1D1000_0.3","FA 22:0",1707276,1707276,339.327,122.6911,15.091,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D15_A.0.2","FA 22:0",938315,938315,339.327,69.55179,15.002,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D15_A.0.3","FA 22:0",8264274,8264274,339.327,495.1075,15.098,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D15_B.0.2","FA 22:0",820285,820285,339.327,65.53388,15.019,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D15_B.0.3","FA 22:0",8507152,8507152,339.327,463.6718,15.102,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D15_C.0.2","FA 22:0",1305709,1305709,339.327,115.2119,14.976,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D15_C.0.3","FA 22:0",5759278,5759278,339.327,330.417,15.094,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D45_0.2","FA 22:0",1345768,1345768,339.327,98.40421,15.108,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D45_0.3","FA 22:0",7395709,7395709,339.327,502.2122,15.093,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D60_0.2","FA 22:0",1609626,1609626,339.327,141.8952,15.015,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D60_0.3","FA 22:0",6067080,6067080,339.327,382.9256,15.102,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D75_0.2","FA 22:0",1161886,1161886,339.327,99.51772,15.008,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D75_0.3","FA 22:0",4804342,4804342,339.327,421.1342,14.999,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D100_0.2","FA 22:0",1995564,1995564,339.327,145.7096,15.001,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D100_0.3","FA 22:0",4709840,4709840,339.327,478.787,15.007,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D125_0.2","FA 22:0",3047129,3047129,339.327,229.7169,15.109,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D125_0.3","FA 22:0",3487672,3487672,339.327,357.2114,14.995,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D150_0.2","FA 22:0",1013504,1013504,339.327,86.32064,15.017,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D150_0.3","FA 22:0",3897299,3897299,339.327,300.3581,14.993,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D200_0.2","FA 22:0",1258173,1258173,339.327,74.52022,15.11,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D200_0.3","FA 22:0",2246956,2246956,339.327,171.9615,15.102,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D400_0.2","FA 22:0",1131482,1131482,339.327,113.1826,15.018,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D400_0.3","FA 22:0",180086,180086,339.327,23.63687,14.955,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D400_0.3_re.run","FA 22:0",2317498,2317498,339.327,219.6557,14.994,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D750_0.2","FA 22:0",1204664,1204664,339.327,70.85088,15.102,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D750_0.3","FA 22:0",2096750,2096750,339.327,209.0298,15.001,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D1000_0.2","FA 22:0",1106491,1106491,339.327,85.17132,15.013,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS3D1000_0.3","FA 22:0",1727997,1727997,339.327,146.4586,14.995,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C25D15_A.0.2","FA 22:0",837221,837221,339.327,64.26299,15.031,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C25D15_A.0.3","FA 22:0",3557018,3557018,339.327,303.8853,15.015,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C25D15_B.0.2","FA 22:0",691464,691464,339.327,51.19105,14.99,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C25D15_B.0.3","FA 22:0",4287358,4287358,339.327,266.8373,15.082,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C25D15_C.0.2","FA 22:0",669829,669829,339.327,48.13839,14.987,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C25D15_C.0.3","FA 22:0",5565596,5565596,339.327,380.4265,14.975,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D40_A.0.2","FA 22:0",997807,997807,339.327,86.34881,14.996,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D40_A.0.3","FA 22:0",3605968,3605968,339.327,269.3347,14.997,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D40_B.0.2","FA 22:0",679947,679947,339.327,51.76704,15.012,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D40_B.0.3","FA 22:0",6653355,6653355,339.327,409.1689,15.099,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D40_C.0.2","FA 22:0",841531,841531,339.327,61.03191,15.007,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D40_C.0.3","FA 22:0",8201344,8201344,339.327,466.6606,15.088,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D70_A.0.2","FA 22:0",1137710,1137710,339.327,67.87308,15.1,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D70_A.0.3","FA 22:0",3002511,3002511,339.327,195.5064,15.09,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D70_B.0.2","FA 22:0",1215072,1215072,339.327,99.68154,14.994,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D70_B.0.3","FA 22:0",2971164,2971164,339.327,275.7948,15.023,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D70_C.0.2","FA 22:0",1435240,1435240,339.327,118.9047,14.985,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D70_C.0.3","FA 22:0",3847408,3847408,339.327,259.849,15.11,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D125_A.0.2","FA 22:0",3171206,3171206,339.327,277.239,14.98,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D125_A.0.3","FA 22:0",3488366,3488366,339.327,324.5826,14.997,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D125_B.0.2","FA 22:0",1525666,1525666,339.327,114.8278,15.093,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D125_B.0.3","FA 22:0",2684453,2684453,339.327,245.8515,15.012,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D125_C.0.2","FA 22:0",2554335,2554335,339.327,244.6288,14.988,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D125_C.0.3","FA 22:0",3330732,3330732,339.327,252.9987,14.999,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D300_A.0.2","FA 22:0",1123726,1123726,339.327,77.96656,15.109,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D300_A.0.3","FA 22:0",2290544,2290544,339.327,130.7361,15.099,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D300_B.0.2","FA 22:0",1380964,1380964,339.327,96.97052,14.975,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D300_B.0.3","FA 22:0",3528185,3528185,339.327,295.093,14.989,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D300_C.0.2","FA 22:0",1572072,1572072,339.327,105.3093,15.107,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D300_C.0.3","FA 22:0",3479155,3479155,339.327,263.9523,15.097,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D500_A.0.2","FA 22:0",3048804,3048804,339.327,234.1313,14.992,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D500_A.0.3","FA 22:0",2146038,2146038,339.327,143.0369,15.093,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D500_B.0.2","FA 22:0",1449060,1449060,339.327,109.1557,15.018,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D500_B.0.3","FA 22:0",2506913,2506913,339.327,213.9903,15.013,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D500_C.0.2","FA 22:0",893587,893587,339.327,87.74723,14.985,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS4C27D500_C.0.3","FA 22:0",2004905,2004905,339.327,137.4039,15.099,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D80_A.0.2","FA 22:0",892875,892875,339.327,81.28691,15.027,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D80_A.0.3","FA 22:0",4834632,4834632,339.327,466.6109,15.016,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D80_B.0.2","FA 22:0",805643,805643,339.327,63.10035,14.995,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D80_B.0.3","FA 22:0",6274836,6274836,339.327,534.6585,15.02,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D80_C.0.2","FA 22:0",755123,755123,339.327,68.11414,15.015,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D80_C.0.3","FA 22:0",5362302,5362302,339.327,508.9528,15.016,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D125_A.0.2","FA 22:0",1041259,1041259,339.327,62.43238,15.094,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D125_A.0.3","FA 22:0",1880114,1880114,339.327,133.1003,15.014,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D125_B.0.2","FA 22:0",1008043,1008043,339.327,73.83088,14.995,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D125_B.0.3","FA 22:0",167709,167709,339.327,10.3827,14.894,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D125_B.0.3_re.run","FA 22:0",222758,222758,339.327,12.89092,14.932,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D125_C.0.2","FA 22:0",820007,820007,339.327,78.94699,15.025,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D125_C.0.3","FA 22:0",1307925,1307925,339.327,113.8065,15.007,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D200_A.0.2","FA 22:0",1802674,1802674,339.327,121.661,15.097,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D200_A.0.3","FA 22:0",2914896,2914896,339.327,264.557,15.018,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D200_B.0.2","FA 22:0",1329182,1329182,339.327,96.24378,15.035,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D200_B.0.3","FA 22:0",2276939,2276939,339.327,159.8683,15.009,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D200_C.0.2","FA 22:0",1173780,1173780,339.327,102.7088,14.974,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D200_C.0.3","FA 22:0",2250660,2250660,339.327,193.195,14.994,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D400_A.0.2","FA 22:0",1325904,1325904,339.327,107.6156,15.014,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D400_A.0.3","FA 22:0",2044615,2044615,339.327,181.5467,15.006,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D400_B.0.2","FA 22:0",1141565,1141565,339.327,70.90778,15.097,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D400_B.0.3","FA 22:0",2512421,2512421,339.327,209.656,14.988,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D400_C.0.2","FA 22:0",967495,967495,339.327,57.23716,15.095,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D400_C.0.3","FA 22:0",3981018,3981018,339.327,355.1275,15.035,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D1000_A.0.2","FA 22:0",1221335,1221335,339.327,115.7188,15.019,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D1000_A.0.3","FA 22:0",1949169,1949169,339.327,166.7916,14.969,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D1000_B.0.2","FA 22:0",972762,972762,339.327,101.3324,15.02,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D1000_B.0.3","FA 22:0",3008422,3008422,339.327,234.2407,14.975,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D1000_C.0.2","FA 22:0",749956,749956,339.327,60.31499,14.993,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS5C3D1000_C.0.3","FA 22:0",2294078,2294078,339.327,210.2731,15,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D75_A.0.2","FA 22:0",922530,922530,339.327,77.49181,15.018,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D75_A.0.3","FA 22:0",2698393,2698393,339.327,256.8797,15.007,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D75_B.0.2","FA 22:0",759608,759608,339.327,58.34975,15,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D75_B.0.3","FA 22:0",2902012,2902012,339.327,228.4644,14.981,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D75_C.0.2","FA 22:0",1144905,1144905,339.327,104.8376,14.992,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D75_C.0.3","FA 22:0",2885358,2885358,339.327,207.3263,15.099,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D115_A.0.2","FA 22:0",1056287,1056287,339.327,79.0914,14.989,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D115_A.0.3","FA 22:0",2157132,2157132,339.327,174.1707,14.982,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D115_B.0.2","FA 22:0",790973,790973,339.327,62.62376,15,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D115_B.0.3","FA 22:0",1627647,1627647,339.327,133.5262,15.011,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D115_C.0.2","FA 22:0",851271,851271,339.327,43.28679,15.107,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D115_C.0.3","FA 22:0",1681030,1681030,339.327,140.8278,14.99,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D200_A.0.2","FA 22:0",1023442,1023442,339.327,89.08575,15.017,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D200_A.0.3","FA 22:0",2695794,2695794,339.327,254.7359,14.998,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D200_B.0.2","FA 22:0",735298,735298,339.327,60.14063,15.015,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D200_B.0.3","FA 22:0",3561386,3561386,339.327,357.7287,15.006,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D200_C.0.2","FA 22:0",752155,752155,339.327,43.24131,15.103,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D200_C.0.3","FA 22:0",5809495,5809495,339.327,554.9868,14.986,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D400_A.0.2","FA 22:0",1916574,1916574,339.327,156.5005,14.985,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D400_A.0.3","FA 22:0",2836614,2836614,339.327,176.9395,15.092,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D400_B.0.2","FA 22:0",324354,324354,339.327,21.9519,15,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D400_B.0.2_re.run","FA 22:0",393163,393163,339.327,15.92292,15.141,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D400_B.0.3","FA 22:0",2675405,2675405,339.327,195.1213,15.103,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D400_C.0.2","FA 22:0",3916493,3916493,339.327,318.2809,14.99,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D400_C.0.3","FA 22:0",2829726,2829726,339.327,243.7107,14.991,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D1000_A.0.2","FA 22:0",254805,254805,339.327,13.05162,14.93,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D1000_A.0.3","FA 22:0",1647566,1647566,339.327,199.3615,15.021,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D1000_B.0.2","FA 22:0",3308713,3308713,339.327,264.6136,15.012,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D1000_B.0.3","FA 22:0",2535775,2535775,339.327,180.5512,15.115,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D1000_C.0.2","FA 22:0",1877733,1877733,339.327,194.1995,15.003,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS6C3D1000_C.0.3","FA 22:0",2628296,2628296,339.327,205.0871,15.015,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D5_0.2","FA 22:0",917345,917345,339.327,86.28329,15.027,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D5_0.3","FA 22:0",7639250,7639250,339.327,432.0711,15.085,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D75_0.2","FA 22:0",988731,988731,339.327,60.38512,15.117,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D75_0.3","FA 22:0",4047803,4047803,339.327,373.5773,14.993,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D125_0.2","FA 22:0",1031944,1031944,339.327,78.45256,14.99,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D125_0.3","FA 22:0",186588,186588,339.327,10.92561,15.16,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D125_0.3_re.run","FA 22:0",163010,163010,339.327,13.22899,15.144,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D200_0.2","FA 22:0",944110,944110,339.327,84.82993,14.999,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D200_0.3","FA 22:0",2408134,2408134,339.327,228.3844,15.004,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D300_0.2","FA 22:0",1346433,1346433,339.327,94.64062,15.111,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D300_0.3","FA 22:0",2151929,2151929,339.327,196.6176,15.02,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D500_0.2","FA 22:0",734763,734763,339.327,56.83551,14.988,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D500_0.3","FA 22:0",1587079,1587079,339.327,139.4838,15.014,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D1000_0.2","FA 22:0",1028084,1028084,339.327,60.1592,15.11,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HS8C3D1000_0.3","FA 22:0",1644954,1644954,339.327,139.0233,14.993,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HU12_A_0.2","FA 22:0",817505,817505,339.327,52.82671,15.014,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HU12_A_0.3","FA 22:0",7970888,7970888,339.327,454.3495,15.008,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HU12_B_0.2","FA 22:0",698222,698222,339.327,49.6329,14.999,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HU12_B_0.3","FA 22:0",7367545,7367545,339.327,444.1772,14.979,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HU12_C_0.2","FA 22:0",669548,669548,339.327,40.63311,14.985,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Smp_HU12_C_0.3","FA 22:0",10746423,10746423,339.327,480.5697,15.097,15.1,"smp",NA,NA,NA,NA,NA
NA,NA,"190912_Std_FA.IS.InSolvent_1","FA 22:0",654558,654558,339.327,38.23829,15.104,15.1,"std",NA,NA,NA,NA,NA
NA,NA,"190912_Std_FA.StdsInMatrix_1","FA 22:0",3243374,3243374,339.327,235.9727,14.962,15.1,"std",NA,NA,NA,NA,NA
NA,NA,"190912_Std_FA.StdsInMatrix_2","FA 22:0",2980384,2980384,339.327,171.1369,15.104,15.1,"std",NA,NA,NA,NA,NA
NA,NA,"190912_Std_FA.StdsInSolvent_1","FA 22:0",750363,750363,339.327,64.27007,14.963,15.1,"std",NA,NA,NA,NA,NA
NA,NA,"190912_Std_FA.StdsInSolvent_2","FA 22:0",985792,985792,339.327,62.48272,15.098,15.1,"std",NA,NA,NA,NA,NA
NA,NA,"190912_Std_SolventInMatrix_1","FA 22:0",2781558,2781558,339.327,200.2697,14.949,15.1,"std",NA,NA,NA,NA,NA
NA,NA,"190912_Std_SolventInMatrix_2","FA 22:0",2782676,2782676,339.327,190.1181,15.091,15.1,"std",NA,NA,NA,NA,NA
NA,NA,"190912_Blk_Blk_20","FA 22:1_Std",486215,486215,337.312,55.59725,12.251,12.6,"blk",NA,NA,NA,"Blank.Flag","Blank.Flag"
NA,NA,"190912_Blk_HBlk1_A.0.2","FA 22:1_Std",613961,613961,337.312,67.66018,12.347,12.6,"blk",NA,NA,NA,"Blank.Flag","Blank.Flag"
NA,NA,"190912_Blk_HBlk1_A.0.3","FA 22:1_Std",1863876,1863876,337.312,174.8745,12.677,12.6,"blk",NA,NA,NA,"Blank.Flag","Blank.Flag"
NA,NA,"190912_Blk_HBlk1_B.0.2","FA 22:1_Std",1401232,1401232,337.312,114.8291,12.623,12.6,"blk",NA,NA,NA,"Blank.Flag","Blank.Flag"
NA,NA,"190912_Blk_HBlk1_B.0.3","FA 22:1_Std",1428137,1428137,337.312,120.2062,12.609,12.6,"blk",NA,NA,NA,"Blank.Flag","Blank.Flag"
NA,NA,"190912_Blk_HBlk1_C.0.2","FA 22:1_Std",1617355,1617355,337.312,192.6955,12.619,12.6,"blk",NA,NA,NA,"Blank.Flag","Blank.Flag"
NA,NA,"190912_Blk_HBlk1_C.0.3","FA 22:1_Std",7695998,7695998,337.312,1002.074,12.666,12.6,"blk",NA,NA,NA,NA,NA
NA,NA,"190912_Poo_TruePooFA.DepthProfiles_Full1","FA 22:1_Std",2255312,2255312,337.312,160.2229,12.574,12.6,"poo",NA,NA,NA,NA,NA
NA,NA,"190912_Poo_TruePooFA.DepthProfiles_Full2","FA 22:1_Std",1988967,1988967,337.312,168.9982,12.592,12.6,"poo",NA,NA,NA,NA,NA
NA,NA,"190912_Poo_TruePooFA.DepthProfiles_Full3","FA 22:1_Std",1766969,1766969,337.312,163.4272,12.669,12.6,"poo",NA,NA,NA,NA,NA
NA,NA,"190912_Poo_TruePooFA.DepthProfiles_Full4","FA 22:1_Std",1882707,1882707,337.312,145.5217,12.687,12.6,"poo",NA,NA,NA,NA,NA
NA,NA,"190912_Poo_TruePooFA.DepthProfiles_Half1","FA 22:1_Std",1811095,1811095,337.312,83.06786,12.582,12.6,"poo",NA,NA,NA,NA,NA
NA,NA,"190912_Poo_TruePooFA.DepthProfiles_Half2","FA 22:1_Std",1697862,1697862,337.312,98.72936,12.6,12.6,"poo",NA,NA,NA,NA,NA
NA,NA,"190912_Poo_TruePooFA.DepthProfiles_Half3","FA 22:1_Std",1713342,1713342,337.312,147.3821,12.68,12.6,"poo",NA,NA,NA,NA,NA
